Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
532282,22667,RECIPE BOX RETROSPOT ,24,2010-11-11 13:08:00,2.55,14680,United Kingdom
534221,22905,CALENDAR IN SEASON DESIGN,3,2010-11-21 16:15:00,2.95,16049,United Kingdom
530559,21986,PACK OF 12 PINK POLKADOT TISSUES,24,2010-11-03 13:44:00,0.29,13686,United Kingdom
534508,22381,TOY TIDY PINK POLKADOT,2,2010-11-23 11:43:00,2.1,17458,United Kingdom
525459,22121,NOEL WOODEN BLOCK LETTERS ,1,2010-10-05 14:46:00,5.95,17091,United Kingdom
525974,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2010-10-08 10:23:00,1.95,14769,United Kingdom
536673,21791,VINTAGE HEADS AND TAILS CARD GAME ,36,2010-12-02 12:11:00,1.25,14060,United Kingdom
529344,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2010-10-28 08:23:00,1.25,12349,Italy
512126,35004C,SET OF 3 COLOURED  FLYING DUCKS,3,2010-06-13 16:10:00,5.45,16558,United Kingdom
512059,20728,LUNCH BAG CARS BLUE,4,2010-06-13 11:00:00,1.65,14451,United Kingdom
500720,22118,JOY WOODEN BLOCK LETTERS,1,2010-03-09 15:16:00,4.95,12747,United Kingdom
534035,21824,PAINTED METAL STAR WITH HOLLY BELLS,12,2010-11-19 15:50:00,1.45,13124,United Kingdom
532969,22530,MAGIC DRAWING SLATE DOLLY GIRL ,3,2010-11-15 13:04:00,0.42,17992,United Kingdom
526746,84270,ASSTD DESIGN BUBBLE GUM RING,30,2010-10-13 09:20:00,0.21,13985,United Kingdom
489585,21133,PAINTED BIRD ASSORTED CHRISTMAS,24,2009-12-01 13:49:00,1.69,15662,United Kingdom
537206,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-05 15:02:00,4.95,15235,United Kingdom
535398,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-11-26 11:00:00,2.95,18031,United Kingdom
524387,22383,LUNCH BAG SUKI  DESIGN ,10,2010-09-28 17:58:00,1.65,12840,United Kingdom
514694,22659,LUNCH BOX I LOVE LONDON,2,2010-07-05 14:58:00,1.95,17757,United Kingdom
495591,21058,PARTY INVITES WOODLAND,48,2010-01-26 10:25:00,0.85,14646,Netherlands
517384,22424,ENAMEL BREAD BIN CREAM,1,2010-07-28 17:46:00,12.75,16984,United Kingdom
518252,22413,METAL SIGN TAKE IT OR LEAVE IT ,7,2010-08-05 17:47:00,2.95,16743,United Kingdom
522337,22605,WOODEN CROQUET GARDEN SET,4,2010-09-14 10:34:00,10.95,13440,United Kingdom
512553,21121,SET/10 RED SPOTTY PARTY CANDLES,1,2010-06-16 13:52:00,1.25,17841,United Kingdom
520539,21677,HEARTS  STICKERS,6,2010-08-26 16:00:00,0.85,14544,United Kingdom
490734,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2009-12-07 16:56:00,1.69,13267,United Kingdom
524307,85049C,ROMANTIC PINKS RIBBONS ,8,2010-09-28 13:54:00,1.25,17092,United Kingdom
522281,21535,RED RETROSPOT SMALL MILK JUG,2,2010-09-13 12:56:00,2.55,16374,United Kingdom
535946,21484,CHICK GREY HOT WATER BOTTLE,2,2010-11-29 11:54:00,3.45,17345,United Kingdom
511449,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,2010-06-08 12:34:00,0.21,15854,United Kingdom
493399,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2009-12-23 14:35:00,2.95,15856,United Kingdom
528609,22129,PARTY CONES CANDY TREE DECORATION,12,2010-10-22 15:42:00,0.85,16491,United Kingdom
532076,22630,DOLLY GIRL LUNCH BOX,2,2010-11-10 15:00:00,1.95,17338,United Kingdom
507122,21086,SET/6 RED SPOTTY PAPER CUPS,48,2010-05-06 11:50:00,0.65,12678,France
530071,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-11-01 12:08:00,1.25,15039,United Kingdom
500656,21892,TRADITIONAL WOODEN CATCH CUP GAME ,3,2010-03-09 11:19:00,1.25,18039,United Kingdom
500503,22026,BANQUET BIRTHDAY  CARD  ,12,2010-03-08 13:38:00,0.42,15916,United Kingdom
524267,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,2010-09-28 11:44:00,3.75,17364,United Kingdom
505986,85042,ANTIQUE LILY FAIRY LIGHTS,4,2010-04-27 09:42:00,4.95,16186,United Kingdom
499263,79338,DARK PINK FLOCK GLASS CANDLEHOLDER,48,2010-02-25 15:14:00,0.38,13269,United Kingdom
528627,22942,CHRISTMAS LIGHTS 10 SANTAS ,2,2010-10-24 11:14:00,8.5,16746,United Kingdom
505720,48111,DOOR MAT 3 SMILEY CATS,1,2010-04-25 13:36:00,7.49,17372,United Kingdom
515165,35241,ENAMEL BLUE RIM BISCUIT BIN,2,2010-07-08 16:08:00,4.95,13564,United Kingdom
499781,21448,12 DAISY PEGS IN WOOD BOX,12,2010-03-02 14:23:00,1.65,13327,United Kingdom
528419,21314,SMALL GLASS HEART TRINKET POT,8,2010-10-22 09:44:00,2.1,12615,France
492583,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2009-12-17 15:06:00,2.95,15270,United Kingdom
527428,22469,HEART OF WICKER SMALL,5,2010-10-17 16:17:00,1.65,16283,United Kingdom
498360,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,2010-02-18 13:29:00,1.65,12748,United Kingdom
527261,85014B,RED RETROSPOT UMBRELLA,12,2010-10-15 12:44:00,5.95,13767,United Kingdom
496354,21577,SAVE THE PLANET COTTON TOTE BAG,6,2010-02-01 09:52:00,2.25,12810,Japan
492378,21314,SMALL GLASS HEART TRINKET POT,24,2009-12-16 15:05:00,2.1,16569,United Kingdom
500963,21624,VINTAGE UNION JACK DOORSTOP,3,2010-03-11 12:17:00,5.95,15696,United Kingdom
492763,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3,2009-12-18 14:28:00,5.95,17028,United Kingdom
503235,37444B,BLUE BREAKFAST CUP AND SAUCER ,1,2010-03-30 17:25:00,2.95,17602,United Kingdom
527971,22569,FELTCRAFT CUSHION BUTTERFLY,4,2010-10-20 10:09:00,3.75,13373,United Kingdom
519909,21899,"KEY FOB , GARAGE DESIGN",12,2010-08-22 13:45:00,0.65,16456,United Kingdom
537419,21591,COSY HOUR CIGAR BOX MATCHES ,24,2010-12-06 15:14:00,1.25,13495,United Kingdom
531452,22156,HEART DECORATION WITH PEARLS ,36,2010-11-08 13:05:00,0.85,14530,United Kingdom
505549,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,1,2010-04-22 19:21:00,12.75,17057,United Kingdom
501848,20747,PICCADILLY TEA SET,2,2010-03-21 10:34:00,14.95,13555,United Kingdom
524692,22479,DAISY GARDEN MARKER,10,2010-09-30 11:53:00,1.25,17720,United Kingdom
513326,82581,TOILET METAL SIGN,3,2010-06-23 17:04:00,0.55,16918,United Kingdom
527945,20750,RED RETROSPOT MINI CASES,4,2010-10-19 15:03:00,7.95,16096,United Kingdom
511160,82567,"AIRLINE LOUNGE,METAL SIGN",2,2010-06-07 12:01:00,2.1,15059,United Kingdom
516773,21564,PINK  HEART SHAPE LOVE BUCKET ,3,2010-07-22 18:54:00,2.95,17092,United Kingdom
497519,47598,NEW ENGLAND EGG WARMER,4,2010-02-10 13:32:00,0.55,15311,United Kingdom
515595,20723,STRAWBERRY CHARLOTTE BAG,10,2010-07-13 13:50:00,0.85,13089,United Kingdom
520883,21166,COOK WITH WINE METAL SIGN ,12,2010-08-31 16:02:00,1.95,14911,EIRE
504020,22561,WOODEN SCHOOL COLOURING SET,12,2010-04-09 12:08:00,1.65,13552,United Kingdom
516993,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2010-07-26 11:05:00,2.95,15493,United Kingdom
523282,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,2010-09-21 11:50:00,1.25,17287,United Kingdom
517235,21432,SET OF 3 CASES WOODLAND DESIGN,1,2010-07-27 13:52:00,5.95,12804,Netherlands
526607,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-10-12 12:13:00,1.25,17708,United Kingdom
511038,22050,PINK PAISLEY ROSE GIFT WRAP,25,2010-06-06 11:11:00,0.42,14766,United Kingdom
496488,21125,SET 6 FOOTBALL CELEBRATION CANDLES,1,2010-02-01 17:16:00,1.25,14606,United Kingdom
537208,51020A,SUMMER FUN DESIGN SHOWER CAP,1,2010-12-05 15:12:00,1.25,15889,United Kingdom
517386,20727,LUNCH BAG  BLACK SKULL.,10,2010-07-29 08:04:00,1.65,16186,United Kingdom
502920,20727,LUNCH BAG  BLACK SKULL.,1,2010-03-29 13:55:00,1.65,18041,United Kingdom
537781,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-12-08 12:46:00,3.95,17341,United Kingdom
525366,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2010-10-05 11:34:00,9.95,17019,United Kingdom
528504,22043,CHRISTMAS CARD SCREEN PRINT ,12,2010-10-22 12:22:00,0.42,16428,United Kingdom
523376,21874,GIN AND TONIC MUG,6,2010-09-21 19:14:00,1.06,17850,United Kingdom
500347,21561,DINOSAUR LUNCHBOX WITH CUTLERY,6,2010-03-07 14:52:00,2.55,15631,United Kingdom
520213,21213,PACK OF 72 SKULL CAKE CASES,4,2010-08-24 17:31:00,0.55,17602,United Kingdom
509850,21432,SET OF 3 CASES WOODLAND DESIGN,2,2010-05-26 09:00:00,5.95,12656,France
503074,84405A,S/3 PINK COL METAL BASKET W HANDLE,1,2010-03-30 11:14:00,12.75,14461,United Kingdom
497898,16016,LARGE CHINESE STYLE SCISSOR,10,2010-02-14 12:49:00,0.85,18077,United Kingdom
503693,22612,TEA COSY VINTAGE UNION JACK,1,2010-04-06 12:45:00,3.75,16782,United Kingdom
533187,21754,HOME BUILDING BLOCK WORD,2,2010-11-16 14:45:00,5.95,16782,United Kingdom
533736,22780,LIGHT GARLAND BUTTERFILES PINK,4,2010-11-18 13:51:00,4.25,16089,United Kingdom
525431,21908,CHOCOLATE THIS WAY METAL SIGN,2,2010-10-05 13:14:00,2.1,16300,United Kingdom
537065,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2010-12-05 11:57:00,1.65,12567,France
532804,21497,FANCY FONTS BIRTHDAY WRAP,25,2010-11-14 15:05:00,0.42,16719,United Kingdom
492537,20750, RED/WHITE DOT MINI CASES,2,2009-12-17 13:15:00,7.95,16560,United Kingdom
511961,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,12,2010-06-11 13:27:00,1.45,13337,United Kingdom
530434,22493,PAINT YOUR OWN CANVAS SET,48,2010-11-03 10:47:00,1.45,17511,United Kingdom
535104,21485,RETROSPOT HEART HOT WATER BOTTLE,144,2010-11-25 11:04:00,4.25,16684,United Kingdom
514721,47559B,TEA TIME OVEN GLOVE,2,2010-07-05 16:48:00,1.25,15311,United Kingdom
498936,20971,PINK BLUE FELT CRAFT TRINKET BOX,144,2010-02-24 10:43:00,1.06,12482,Sweden
502869,22384,LUNCH BAG PINK RETROSPOT,10,2010-03-28 16:13:00,1.65,13113,United Kingdom
500868,37503,TEA TIME CAKE STAND IN GIFT BOX,2,2010-03-10 13:08:00,10.75,14156,EIRE
531869,82599,FANNY'S REST STOPMETAL SIGN,24,2010-11-10 11:36:00,2.1,16358,United Kingdom
516941,20717,STRAWBERRY SHOPPER BAG,4,2010-07-25 14:30:00,1.25,15898,United Kingdom
499756,22079,RIBBON REEL HEARTS DESIGN ,10,2010-03-02 12:17:00,1.65,13797,United Kingdom
521945,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-09-09 16:54:00,1.25,16095,United Kingdom
501264,22303,COFFEE MUG APPLES DESIGN,6,2010-03-15 12:49:00,2.55,14315,United Kingdom
527971,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2010-10-20 10:09:00,1.25,13373,United Kingdom
519188,84251F,"GREETING CARD, RITA",1,2010-08-13 16:17:00,0.19,14693,United Kingdom
538067,22938,CUPCAKE LACE PAPER SET 6,2,2010-12-09 13:59:00,1.95,15288,United Kingdom
525870,22904,CALENDAR PAPER CUT DESIGN,12,2010-10-07 13:38:00,2.95,15641,United Kingdom
491653,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,8,2009-12-13 10:50:00,2.95,18077,United Kingdom
493819,84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,144,2010-01-07 12:34:00,2.1,14156,EIRE
507481,21175,GIN + TONIC DIET METAL SIGN,24,2010-05-10 11:40:00,2.1,13013,United Kingdom
513166,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2010-06-22 11:48:00,0.85,16948,United Kingdom
508504,21078,SET/20 STRAWBERRY PAPER NAPKINS ,1,2010-05-16 16:05:00,0.85,13451,United Kingdom
531368,21479,WHITE SKULL HOT WATER BOTTLE ,1,2010-11-07 15:00:00,3.75,16899,United Kingdom
514302,22218,CAKE STAND LACE WHITE,1,2010-07-01 12:43:00,4.25,14527,United Kingdom
508214,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",2,2010-05-13 14:51:00,4.95,15768,United Kingdom
508212,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-05-13 14:46:00,1.69,13202,United Kingdom
509453,85067,CREAM SWEETHEART WALL CABINET,6,2010-05-24 09:49:00,16.95,13381,United Kingdom
528340,85150,LADIES & GENTLEMEN METAL SIGN,3,2010-10-21 14:05:00,2.55,17673,United Kingdom
527759,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2010-10-18 17:11:00,1.25,14572,United Kingdom
492762,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,2009-12-18 14:23:00,2.95,14031,United Kingdom
508500,22465,HANGING METAL STAR LANTERN,2,2010-05-16 15:33:00,1.65,15272,United Kingdom
536981,22810,SET OF 6 T-LIGHTS SNOWMEN,2,2010-12-03 14:26:00,2.95,14723,United Kingdom
489814,21949,SET OF 6 STRAWBERRY CHOPSTICKS,6,2009-12-02 13:06:00,1.25,14669,United Kingdom
491403,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2009-12-10 17:27:00,5.95,14030,United Kingdom
513813,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2010-06-29 09:52:00,9.95,13023,United Kingdom
495077,22256,FELT FARM ANIMAL CHICKEN,12,2010-01-21 09:30:00,1.25,16634,United Kingdom
490625,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,2009-12-07 11:55:00,0.95,14543,United Kingdom
507597,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2010-05-10 13:21:00,0.42,17700,United Kingdom
524038,21531,RED RETROSPOT SUGAR JAM BOWL,6,2010-09-27 11:22:00,2.55,13018,United Kingdom
531586,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,96,2010-11-09 11:11:00,0.85,15159,United Kingdom
519514,84849D,HOT BATHS SOAP HOLDER,144,2010-08-18 09:19:00,1.45,14156,EIRE
530648,35004C,SET OF 3 COLOURED  FLYING DUCKS,24,2010-11-04 08:41:00,4.65,14062,United Kingdom
525750,22149,FELTCRAFT 6 FLOWER FRIENDS,12,2010-10-07 09:53:00,2.1,14682,United Kingdom
534443,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,2010-11-22 15:24:00,0.85,14327,United Kingdom
500356,90186B,CRYSTAL HOOP EARRING FLORAL LEAF,1,2010-03-07 15:34:00,2.95,16984,United Kingdom
504160,22354,RETROSPOT PADDED SEAT CUSHION,1,2010-04-11 15:54:00,3.75,15555,United Kingdom
533528,21875,KINGS CHOICE MUG,12,2010-11-17 15:08:00,1.25,15750,United Kingdom
531512,85099B,JUMBO BAG RED RETROSPOT,10,2010-11-08 16:19:00,1.95,17548,United Kingdom
497398,85212,MINI PAINTED GARDEN DECORATION ,12,2010-02-09 13:19:00,0.85,16436,United Kingdom
535414,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,2010-11-26 11:36:00,2.55,18118,United Kingdom
498216,22078,RIBBON REEL LACE DESIGN ,2,2010-02-17 13:26:00,2.1,17377,United Kingdom
516922,20982,12 PENCILS TALL TUBE SKULLS,4,2010-07-25 11:46:00,0.85,15727,United Kingdom
528318,84581,DOG TOY WITH PINK CROCHET SKIRT,2,2010-10-21 12:38:00,3.75,16933,United Kingdom
504064,21593,SWALLOW CIGAR BOX MATCHES ,1,2010-04-09 12:33:00,1.25,17289,United Kingdom
513949,10002,INFLATABLE POLITICAL GLOBE ,4,2010-06-29 13:49:00,0.85,17191,United Kingdom
522970,85167B,BLACK GRAND BAROQUE PHOTO FRAME,3,2010-09-19 13:13:00,4.25,13617,United Kingdom
536623,22712,CARD DOLLY GIRL ,24,2010-12-02 10:39:00,0.42,15601,United Kingdom
525823,22423,REGENCY CAKESTAND 3 TIER,2,2010-10-07 11:45:00,12.75,15044,United Kingdom
537049,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-12-05 11:04:00,3.75,16241,United Kingdom
527945,22893,MINI CAKE STAND T-LIGHT HOLDER,24,2010-10-19 15:03:00,0.42,16096,United Kingdom
493960,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-01-08 15:01:00,1.25,16556,United Kingdom
508060,48194,DOOR MAT HEARTS,2,2010-05-12 13:43:00,7.49,13052,United Kingdom
495206,21622,VINTAGE UNION JACK CUSHION COVER,1,2010-01-21 16:44:00,4.95,16126,United Kingdom
489785,85135A,YELLOW DRAGONFLY HELICOPTER,1,2009-12-02 11:51:00,7.95,14653,United Kingdom
522773,20973,12 PENCIL SMALL TUBE WOODLAND,24,2010-09-16 14:34:00,0.65,12369,Austria
524944,22952,60 CAKE CASES VINTAGE CHRISTMAS,3,2010-10-01 12:24:00,0.55,15276,United Kingdom
514499,21539,RED RETROSPOT BUTTER DISH,1,2010-07-04 10:55:00,4.95,14896,United Kingdom
495875,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,6,2010-01-27 11:26:00,2.55,16550,United Kingdom
503932,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,1,2010-04-08 13:45:00,2.55,14562,United Kingdom
529362,22750,FELTCRAFT PRINCESS LOLA DOLL,5,2010-10-28 09:57:00,3.75,17994,United Kingdom
497221,85187,S/12 MINI RABBIT EASTER,1,2010-02-07 15:07:00,1.65,17550,United Kingdom
534157,22940,FELTCRAFT CHRISTMAS FAIRY,4,2010-11-21 12:39:00,4.25,15860,United Kingdom
515316,21221,SET/4 BADGES CUTE CREATURES,10,2010-07-11 11:02:00,1.25,16693,United Kingdom
524322,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-09-28 14:33:00,3.75,16710,United Kingdom
501182,22303,COFFEE MUG APPLES DESIGN,6,2010-03-15 11:39:00,2.55,16186,United Kingdom
535131,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2010-11-25 11:38:00,1.06,14733,United Kingdom
534830,21538,DAIRY MAID  PUDDING BOWL,2,2010-11-24 13:01:00,3.75,17315,United Kingdom
536863,22383,LUNCH BAG SUKI  DESIGN ,1,2010-12-03 11:19:00,1.65,17967,United Kingdom
520381,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-08-25 14:53:00,2.1,14260,United Kingdom
504204,79323P,PINK CHERRY LIGHTS,4,2010-04-12 11:22:00,6.75,14930,Channel Islands
494479,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2010-01-14 15:47:00,1.95,17032,United Kingdom
510170,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,2010-05-27 14:28:00,0.65,13001,United Kingdom
531745,21531,RED RETROSPOT SUGAR JAM BOWL,12,2010-11-09 12:58:00,2.1,16684,United Kingdom
496512,21390,FILIGRIS HEART WITH BUTTERFLY,8,2010-02-02 11:40:00,1.25,16300,United Kingdom
511290,22423,REGENCY CAKESTAND 3 TIER,1,2010-06-07 14:52:00,12.75,12937,United Kingdom
532681,21385,IVORY HANGING DECORATION  HEART,1,2010-11-14 12:36:00,0.85,17561,United Kingdom
527841,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,2,2010-10-19 11:29:00,0.85,17219,United Kingdom
519247,22384,LUNCH BAG PINK RETROSPOT,10,2010-08-15 14:38:00,1.65,16101,United Kingdom
506254,21156,RED SPOTTY CHILDS APRON,16,2010-04-28 13:59:00,1.95,12714,France
518200,22664,TOY TIDY DOLLY GIRL DESIGN,5,2010-08-05 11:24:00,2.1,17581,United Kingdom
509437,21476,STEEL SWEETHEART ROUND TABLE CREAM,6,2010-05-23 15:21:00,14.95,12409,Switzerland
489880,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,24,2009-12-02 16:18:00,1.25,13313,United Kingdom
533294,84006,MAGIC TREE -PAPER FLOWERS,24,2010-11-16 16:01:00,0.85,13081,United Kingdom
527403,85061W,WHITE JEWELLED HEART DECORATION,9,2010-10-17 14:26:00,0.85,15799,United Kingdom
506139,84597C,RETRO PINK BALL ASHTRAY ,12,2010-04-27 15:47:00,1.25,18268,United Kingdom
514682,21243,PINK  SPOTTY PLATE ,8,2010-07-05 13:56:00,1.69,12693,Germany
513053,48184,DOOR MAT ENGLISH ROSE ,2,2010-06-21 13:32:00,7.49,16062,United Kingdom
500360,82580,BATHROOM METAL SIGN,12,2010-03-07 15:50:00,0.55,17158,United Kingdom
507130,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-05-06 12:23:00,1.25,12523,France
499759,84623,PINK GINGHAM ROSE FLOOR CUSHION,8,2010-03-02 12:24:00,2.95,13126,United Kingdom
505565,48138,DOOR MAT UNION FLAG,2,2010-04-23 10:48:00,7.49,13531,United Kingdom
522611,POST,POSTAGE,2,2010-09-15 14:29:00,40.0,12422,Switzerland
525716,21811,CHRISTMAS HANGING HEART WITH BELL,12,2010-10-06 14:34:00,1.25,14329,United Kingdom
507275,82580,BATHROOM METAL SIGN,12,2010-05-07 12:56:00,0.55,13890,United Kingdom
490482,84836,ZINC METAL HEART DECORATION,15,2009-12-06 12:52:00,1.25,15983,United Kingdom
496564,21888,BINGO SET,4,2010-02-02 13:33:00,3.75,14911,EIRE
526760,22952,60 CAKE CASES VINTAGE CHRISTMAS,48,2010-10-13 10:52:00,0.55,12582,Finland
495307,20711,JUMBO BAG TOYS ,20,2010-01-22 14:13:00,1.95,16779,United Kingdom
525037,22355,CHARLOTTE BAG SUKI DESIGN,10,2010-10-03 12:40:00,0.85,14911,EIRE
496073,21713,CITRONELLA CANDLE FLOWERPOT,8,2010-01-28 17:13:00,2.1,13174,United Kingdom
502636,21086,SET/6 RED SPOTTY PAPER CUPS,36,2010-03-25 16:25:00,0.65,12726,France
490718,22098,BOUDOIR SQUARE TISSUE BOX,12,2009-12-07 15:42:00,1.25,12443,Norway
522610,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2010-09-15 14:19:00,4.25,16080,United Kingdom
517714,21868,POTTING SHED TEA MUG,4,2010-08-01 11:22:00,1.25,13869,United Kingdom
509398,21217,RED SPOTTY ROUND CAKE TINS,2,2010-05-23 11:08:00,9.95,12809,Portugal
523146,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2010-09-20 14:39:00,1.65,12455,Cyprus
528871,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-10-25 11:45:00,4.95,15294,United Kingdom
519613,16202A,PASTEL PINK PHOTO ALBUM ,1,2010-08-18 17:43:00,5.55,15154,United Kingdom
526627,21533,RETROSPOT LARGE MILK JUG,6,2010-10-12 12:48:00,4.95,14240,United Kingdom
537366,22750,FELTCRAFT PRINCESS LOLA DOLL,5,2010-12-06 12:39:00,3.75,14085,United Kingdom
502880,22551,PLASTERS IN TIN SPACEBOY,4,2010-03-29 10:37:00,1.65,17994,United Kingdom
514355,22630,DOLLY GIRL LUNCH BOX,3,2010-07-01 16:48:00,1.95,17589,United Kingdom
518156,22077,6 RIBBONS RUSTIC CHARM,12,2010-08-05 09:30:00,1.65,13155,United Kingdom
520738,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2010-08-31 09:36:00,0.42,14837,United Kingdom
497284,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,2010-02-08 14:00:00,0.85,17514,United Kingdom
511958,15036,ASSORTED COLOURS SILK FAN,96,2010-06-11 13:20:00,0.75,18258,United Kingdom
530085,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,2010-11-01 13:26:00,2.95,17315,United Kingdom
522309,22710,WRAP I LOVE LONDON ,25,2010-09-13 15:12:00,0.42,15521,United Kingdom
516891,84968B,S/16 VINTAGE IVORY CUTLERY,1,2010-07-23 15:05:00,12.75,14312,United Kingdom
508997,84970S,HANGING HEART ZINC T-LIGHT HOLDER,3,2010-05-19 13:04:00,0.85,16059,United Kingdom
517732,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2010-08-01 13:48:00,9.95,17618,United Kingdom
527392,21807,WHITE CHRISTMAS STAR DECORATION,4,2010-10-17 13:28:00,0.42,14044,United Kingdom
528735,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,3,2010-10-24 13:57:00,1.65,13240,United Kingdom
494635,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2010-01-15 17:36:00,39.95,15945,United Kingdom
533577,22496,SET OF 2 ROUND TINS DUTCH CHEESE,4,2010-11-18 11:08:00,2.95,17377,United Kingdom
519005,21989,PACK OF 20 SKULL PAPER NAPKINS,1,2010-08-12 19:18:00,0.85,16549,United Kingdom
494915,22189,CREAM HEART CARD HOLDER,6,2010-01-19 17:12:00,3.95,13564,United Kingdom
500220,22480,RED TEA TOWEL CLASSIC DESIGN,3,2010-03-05 11:16:00,1.25,14896,United Kingdom
504838,85099F,JUMBO BAG STRAWBERRY,10,2010-04-16 15:18:00,1.95,15078,United Kingdom
529193,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,2010-10-27 08:07:00,1.45,12913,United Kingdom
518658,15056N,EDWARDIAN PARASOL NATURAL,6,2010-08-10 13:52:00,5.95,13839,United Kingdom
506985,84901,BLACK FACE LAMB WITH PANTS,1,2010-05-05 13:25:00,3.75,17324,United Kingdom
497692,22273,FELTCRAFT DOLL MOLLY,6,2010-02-11 15:32:00,2.95,15807,United Kingdom
504151,21077,SET/20 WOODLAND PAPER NAPKINS ,12,2010-04-11 13:40:00,0.85,14011,United Kingdom
509210,84968C,S/16 VINTAGE PISTACHIO CUTLERY,4,2010-05-21 09:56:00,12.75,12647,Germany
524409,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,12,2010-09-29 09:46:00,0.85,12975,United Kingdom
492650,M,Manual,1,2009-12-17 17:43:00,803.25,14911,EIRE
526669,15056N,EDWARDIAN PARASOL NATURAL,2,2010-10-12 15:46:00,5.95,14838,United Kingdom
528633,22676,"FRENCH BLUE METAL DOOR SIGN, 1",2,2010-10-24 11:25:00,1.25,13544,United Kingdom
537415,22625,RED KITCHEN SCALES,3,2010-12-06 15:09:00,8.5,16654,United Kingdom
515093,21908,CHOCOLATE THIS WAY METAL SIGN,12,2010-07-08 11:33:00,2.1,16057,United Kingdom
513822,22023,EMPIRE BIRTHDAY CARD,12,2010-06-29 10:38:00,0.42,13939,United Kingdom
534035,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,6,2010-11-19 15:50:00,0.85,13124,United Kingdom
495365,21260,FIRST AID TIN,1,2010-01-24 12:15:00,3.25,14701,United Kingdom
494623,85129D,BEADED CRYSTAL HEART PINK SMALL,12,2010-01-15 15:27:00,1.25,15393,United Kingdom
511451,21470,FLOWER VINE RAFFIA FOOD COVER,2,2010-06-08 12:41:00,3.75,17543,United Kingdom
534168,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2,2010-11-21 13:23:00,4.25,16367,United Kingdom
